,
0,-26.887898827801198
1,-4.909030904544386
2,-56.826025194242064
3,-95.04367000285566
4,-4.33977555462936
5,-50.29706879293816
6,-2.752898576332191
7,-84.85615353482025
8,-74.53372729747846
9,-60.380273778508354
10,-61.206290388655304
11,-53.79117522455745
12,-4.573087120799587
13,-28.6852174767638
14,-87.2537681539055
15,-56.48486706922053
16,-50.78741575120644
17,-42.895373785980276
18,-78.49578105778272
19,-76.6281761005685
20,-47.80620570825872
21,-78.91999914685096
22,-65.53260129320485
23,-55.28958741402219
24,-6.897856008808069
25,-31.464035571583537
26,-22.12797458452332
27,-71.86248286894923
28,-55.59740568084428
29,-47.01395052667118
30,-75.02727122332996
31,-72.12981263167487
32,-50.36871875177874
33,-62.99448724253141
34,-96.77179251659784
35,-81.60507143577708
36,-96.62765625846794
37,-53.33609948855037
38,-60.055514882857956
39,-63.20197222971146
40,-5.809143259502346
41,-72.12204778805794
42,-21.86907894907088
43,-48.63138450352102
44,-2.3345030587493962
45,-82.1859919850457
46,-13.864165251355882
47,-68.0746548100274
48,-37.04968365672707
49,72.93060718091095
