,
0,97.24993511993628
1,77.0609842189853
2,-19.03114756307826
3,25.42869768144527
4,-22.90880379523152
5,69.57217485092579
6,5.369713281573433
7,61.48072895738606
8,-21.300700967114505
9,92.34681210209156
10,-93.97588395388533
11,90.74598407594782
12,42.876978639619686
13,29.309646411299358
14,-10.669546555603546
15,-65.07461980878135
16,67.04941595238456
17,94.01877091774762
18,-73.00501939027315
19,-49.80220069918209
20,82.00142404379298
21,35.293183124930785
22,24.632149021092243
23,2.4431397029301087
24,-99.30345227923965
25,-54.62234055409018
26,95.69145689570104
27,72.25047906426703
28,-97.1229554185466
29,-2.844627118462438
30,-16.719405950287076
31,54.58048366505233
32,-2.370494266542234
33,4.5129128110114065
34,56.40988471083116
35,18.24586817934874
36,-74.72144825066208
37,-78.05614821409904
38,32.581077513416304
39,99.41862022346334
40,-30.763810825340762
41,-64.78909927047637
42,-86.422209935431
43,-38.1208229077949
44,-33.048038327883944
45,-24.766485941761072
46,90.44136724132446
47,43.864101272925346
48,55.8684869584747
49,23.531731361585955
50,29.84766599144381
51,51.25665884967694
52,-70.43316069396246
53,19.890733635311612
54,79.72173809031327
55,-65.61342802815604
56,63.785619695912374
57,-86.14124806348211
58,91.13745007382767
59,-36.532430993697766
60,-98.95976797278233
61,51.98710216956784
62,-38.264038179709
63,43.05113574470438
64,-83.810497861814
65,69.17558576145424
66,43.67524027656824
67,74.07859754646967
68,74.43193707165024
69,52.31264155520082
70,33.89129004631376
71,80.40565270292487
72,64.29246245546375
73,66.53145364497102
74,27.983588391180195
75,-68.75913478699917
76,56.63358648665612
77,46.281080664358974
78,12.94638970275346
79,44.66985190703577
80,-52.05237981378162
81,-2.0282942947392155
82,-15.279462664135796
83,59.13551148137225
84,52.6819994144156
85,-52.222239658986936
86,27.021864471630593
87,-53.690956078454334
88,23.18763677667151
89,-46.29909004638092
90,98.24262948371653
91,52.063775847140526
92,-3.5665259970363015
93,89.04006784414477
94,-27.852345383223824
95,-83.1217957958209
96,89.70270535533881
97,38.16549526451235
98,23.101715563002927
99,78.99561170468589
100,-97.4923590342972
101,-39.81759279793208
102,93.01615014540356
103,-79.58189425809033
104,19.204345605545132
105,-6.204464860501609
106,43.46512877746044
107,71.77418626255958
108,-62.88031649340276
109,-7.525006607282027
110,80.6599524837765
111,-95.57909852060116
112,52.081229338564015
113,59.170399998181615
114,-37.22981755084336
115,-52.83495997837486
116,-1.109643852226393
117,37.050892043427574
118,88.92673839195673
119,-12.1376176789409
120,-0.5131292210435003
121,-80.27641664642911
122,10.887502406033583
123,-12.86113732010265
124,-63.7470875058278
125,-69.23763907808565
126,86.74587530568868
127,-72.74687936224933
128,99.70899757284758
129,38.12412307436288
130,92.2084923677462
131,55.100303292968064
132,-99.85517451719856
133,-34.90571792084019
134,8.820726663837362
135,-38.698736675677615
136,34.54077598603951
137,-30.857337185621446
138,96.11988270454982
139,-29.20633915861505
140,-96.09690542794476
141,62.55040867806913
142,96.56288654748676
143,-37.63283918393809
144,-24.218312512297434
145,49.60588635070917
146,-11.433986688767492
147,-80.02170226721731
148,98.52448897297865
149,7.252392865631343
150,-73.09040856991437
151,-73.74000130434223
152,72.79873611769023
153,41.654495177333395
154,99.64814010277718
155,63.15138304992367
156,56.4479741184514
157,52.723149446012556
158,80.99504664836019
159,-79.37562720547737
160,-57.65792326017164
161,70.21772423003762
162,48.59303338039478
163,-18.9857993119101
164,-38.991639332194076
165,-5.1610071623402645
166,-71.05246470769632
167,-1.131969970956193
168,6.024846161800328
169,2.048485929258198
170,-54.50616893687552
171,86.99878347745904
172,3.538415974423091
173,-8.147818824179149
174,55.34759817808967
175,46.76064933410007
176,20.476384761256668
177,-88.61419292968375
178,-85.59936160100057
179,27.13632540056845
180,75.26676472814249
181,-14.504113943423787
182,41.68068446783779
183,-85.9619738185474
184,-96.18696918791053
185,1.6619695843006865
186,73.8811963570114
187,59.7098004915139
188,59.84680977001694
189,-60.77734025769009
190,42.87487201417824
191,-56.99831348873896
192,57.301482503254604
193,-65.57049395365699
194,-58.77055417766473
195,-7.105164218281504
196,-85.09470069803722
197,19.316100370800235
198,-61.80190617534793
199,86.96347319308418
200,-38.49749687525449
201,-7.62157915229265
202,65.95065597339435
203,-39.97249846470086
204,41.92396933567819
205,-85.07978614984302
206,50.04316213003411
207,-6.218919638127724
208,88.98279257366232
209,-97.2052184160778
210,-89.16023259716326
211,47.68977343050106
212,27.113015682664958
213,86.19443645541642
214,-7.807878592911213
215,2.5779857380090165
216,-15.103776977143708
217,-16.816614854040314
218,-22.353143291707774
219,71.10744019703071
220,64.60378195597144
221,82.78206735645605
222,67.20838760477261
223,73.61751766802983
224,55.11745004952312
225,-13.614416448000366
226,-12.780402568729306
227,-55.13905528518533
228,-97.36313297321057
229,-24.806751069226763
230,67.71246100654608
231,-42.7513329259614
232,-43.17417403906465
233,-34.58393150373383
234,-4.758147257834326
235,-54.80333130063021
236,92.40123848985573
237,-38.708353320376375
238,55.78511633850598
239,79.0684878785347
240,-49.25533602187867
241,-70.849334546005
242,-31.70074404455421
243,46.6269347336489
244,-93.22721706458019
245,8.847752301154989
246,11.689080861615688
247,33.936744052557934
248,16.7853817964614
249,37.181818120806064
250,53.196771348684216
251,79.53242211523427
252,93.35793348638357
253,81.1587046130731
254,-64.28412423051492
255,95.69760481050993
256,79.59714624764437
257,-94.12771883759822
258,-43.595528854735534
259,-62.419771700809186
260,21.750699798923044
261,-58.12912361147678
262,99.5469311246673
263,-96.64763692528281
264,-12.074368976178151
265,-70.3209635908249
266,24.28918446433544
267,50.87375636543083
268,-43.88061018726105
269,5.435936727231475
270,-37.51188639744702
271,-63.651826114233
272,55.85058859594068
273,61.901811504812436
274,44.66258667242335
275,-90.93810349740468
276,22.65995085535701
277,-32.95702461326935
278,16.77251845619813
279,82.63556260779903
280,0.25449968664585765
281,-16.49809473656303
282,59.89149906393052
283,78.12183251283028
284,2.670665453125454
285,-22.054709274685578
286,86.12774127694921
287,-43.45356988124576
288,53.98742632066336
289,45.51664232919863
290,82.92160103816671
291,-78.77591760335214
292,77.78752128606362
293,19.008087936737834
294,-97.58400898306272
295,-52.3371241620095
296,-75.27522830538562
297,76.1568611352902
298,62.64645591542554
299,52.66766136494473
300,62.077413242003864
301,36.45077272555658
302,24.960414254966086
303,-26.384294337260673
304,-59.44395598748293
305,-44.98975923327308
306,-3.6912273814381904
307,-19.961751878053885
308,40.45916614354883
309,-35.72780965442235
310,-90.30936677000803
311,55.49723282869526
312,10.680574178012638
313,-86.45012855067996
314,-0.7646997269940253
315,67.22103495897976
316,-7.8131809248748105
317,56.00507921260336
318,-1.6512282311894957
319,39.14279200989426
320,97.01238063235483
321,-29.3655497256929
322,24.39833226273296
323,3.1787491036325
324,63.00645462121251
325,-2.187201237137154
326,46.291912618204606
327,42.11489789007761
328,66.88232774299142
329,-97.81516310297253
330,-90.32459240403175
331,0.2534684444088098
332,-41.66213690832287
333,-97.24146800904802
334,58.83556910525178
335,-86.54346784114276
336,-37.96443317765934
337,-31.998919061041853
338,63.35558240298637
339,-99.12543147294976
340,-1.2367947893954343
341,22.68960853710891
342,-25.18376118853107
343,-60.33836223473764
344,79.01352794084507
345,97.36971729595805
346,84.3560174536567
347,-21.116533638973806
348,32.457495121029865
349,8.021981109380624
350,-57.7841038241594
351,-38.934017831388886
352,-97.31952420533152
353,-99.0876127586639
354,97.55738306463176
355,62.35938640029252
356,54.08113896694545
357,80.65704756057107
358,-75.24517941294756
359,-80.7840931711243
360,10.29351446620386
361,-98.69648295066123
362,-74.86134066784372
363,-88.84401342264417
364,52.53474245316402
365,-85.71968861536693
366,43.64666996051464
367,-71.91840062288802
368,23.13966978805743
369,-5.698162263285494
370,2.0705127326173094
371,-30.991386348314236
372,-83.04840854973232
373,-48.83973070935535
374,5.114380681314754
375,-71.89304658909673
376,-75.90581678873708
377,0.5477759844889456
378,-42.8173568242419
379,-77.60656097282542
380,0.009251554783186384
381,-24.419802658400897
382,-45.88823581346275
383,91.33820624994861
384,-8.386414542778862
385,-50.995883070324936
386,66.09141434210241
387,-39.365257053634146
388,-93.35611672340984
389,97.51186494170268
390,-4.044751651916272
391,20.707162253723517
392,3.249759562946136
393,95.45219270214737
394,-50.5603380402209
395,33.63891639118708
396,-70.65367637017903
397,-18.97553585008756
398,-71.58942681847286
399,-31.150797339072742
400,9.986413937924864
401,-91.51365795539971
402,-53.608027787818166
403,-20.241861323477046
404,-75.8617977158183
405,-11.47398741377697
406,-89.7095376352814
407,99.32932354171896
408,38.87526981967083
409,23.00433585646815
410,23.4309222864099
411,65.94783504939218
412,95.85711483159443
413,-12.513050882699764
414,69.242064093845
