,
0,7
1,70
2,170
3,144
4,76
5,67
6,151
7,186
8,62
9,97
10,105
11,11
12,159
13,153
14,162
15,58
16,21
17,125
18,33
19,42
20,31
21,152
22,137
23,73
24,61
25,6
26,29
27,110
28,47
29,14
30,49
31,27
32,48
33,169
34,148
35,172
36,133
37,4
38,134
39,150
40,115
41,168
42,189
43,89
44,85
45,156
46,54
47,128
48,59
49,1
50,130
51,187
52,91
53,8
54,26
55,20
56,2
57,30
58,46
59,16
60,45
61,44
62,28
63,106
64,178
65,173
66,140
67,103
68,60
69,139
70,136
71,146
72,69
73,102
74,182
75,161
76,98
77,23
78,12
79,114
80,38
81,113
82,41
83,80
84,18
85,56
86,84
87,122
88,163
89,175
90,88
91,64
92,92
93,138
94,119
95,87
96,120
97,184
98,166
99,25
100,132
101,99
102,74
103,3
104,158
105,15
106,55
107,24
108,108
109,154
110,43
111,100
112,32
113,9
114,35
115,116
116,40
117,50
118,131
119,180
120,124
121,52
122,101
123,141
124,36
125,190
126,147
127,193
128,157
129,109
130,104
131,149
132,188
133,90
134,94
135,77
136,78
137,68
138,164
139,5
140,10
141,160
142,126
143,145
144,177
145,181
146,71
147,0
148,22
149,17
150,96
151,13
152,75
153,93
154,171
155,165
156,37
157,34
158,83
159,19
160,53
161,117
162,135
163,121
164,129
165,142
166,174
167,79
168,95
169,191
170,127
171,118
172,86
173,107
174,51
175,123
176,82
177,72
178,111
179,65
180,63
181,57
182,39
183,167
184,192
185,81
186,143
187,66
188,179
189,155
190,183
191,185
192,176
193,112
